Starting_Point_1,Starting_Point_2,Function_Value,Search_Direction_1,Search_Direction_2,Step_Length,Number_of_Objective_Evaluations
0.335724166243775,0.113333243420242,0.432914040015902,0.996135777260629,-0.0878266090735693,0.0116174854297575,145
0.34729675912216,0.112312919068985,0.424921302608611,0.0912133097233968,0.995831377357283,0.00958816402422447,154
0.34817132729698,0.121861113655556,0.417299309393718,0.995829887569714,-0.0912295731815682,0.0107255762463125,163
0.358852176684466,0.120882623912478,0.410000841904816,0.0942495913207378,0.995548599786004,0.00920736419654143,171
0.359719966997131,0.130049002446065,0.40301468472256,0.995547521081422,-0.0942609848698534,0.00998055180571509,180
0.369656080606336,0.129108225803314,0.396298055668952,0.0965241605273701,0.995330641764075,0.00887035381102712,188
0.370512284061526,0.137937160754718,0.38984880556531,0.995329537567803,-0.0965355460183682,0.00935194756056593,197
0.379820553702342,0.137034365390623,0.383627973012365,0.097759141985935,0.995210103524966,0.00856466901289085,205
0.380657828396436,0.1455580105256,0.377639188196395,0.995209081870499,-0.0977695421001749,0.00880655712801886,213
0.389422194030252,0.144696997467714,0.371848358139652,0.0988635470875342,0.99510099942532,0.00828895396285394,221
0.390241669420665,0.152945343840341,0.366260978451548,0.99510012566674,-0.0988723414208335,0.00832766432734509,229
0.398528529239316,0.152121968169729,0.36084691660657,0.0997569351089644,0.995011836059082,0.00803751306481074,237
0.39933032690856,0.160119388801695,0.355612818501916,0.995011167457323,-0.099763603760161,0.00790468244854312,245
0.407195574220064,0.159330789194049,0.350531984298071,0.100283042757457,0.994958949572949,0.00780504581878081,253
0.407978287963633,0.167096489383272,0.345611581128725,0.994958536892289,-0.100287137087246,0.00752473544027703,261
0.415465087727793,0.166341855208628,0.340827776613378,0.100916197836054,0.994894929635444,0.00759215489064614,269
0.416231259132739,0.173895251614338,0.336187922958017,0.99489437516808,-0.100921663972192,0.00717923242727033,277
0.423373837092655,0.173170711531735,0.331670207918237,0.101945032859192,0.994790033260958,0.00739888264907317,285
0.424128116427436,0.180531046248301,0.327282399592989,0.994789229035772,-0.101952880265416,0.00686417069822984,293
0.430956519504298,0.179831224274983,0.323004159673442,0.103273066357512,0.994653041902108,0.00722260078871733,301
0.431702419634825,0.187015206119925,0.318843777409295,0.994652013254865,-0.103282973079033,0.00657609858705886,309
0.438243349333805,0.186336007106593,0.314782041603569,0.104814338327232,0.994491807146255,0.00706100660774219,317
0.43898344406932,0.193358120328198,0.310827758288055,0.994490572386104,-0.104826053227042,0.00631200313248508,325
0.445260671677448,0.192696457951863,0.306962638392977,0.106493162735097,0.994313434632499,0.00691207221465175,333
0.44599676010864,0.199569224216041,0.303195928322433,0.994312008384025,-0.106506478597911,0.00606924833360181,341
0.452031486608605,0.198922809948293,0.299510156124612,0.10824269703627,0.994124498510279,0.00677400297647039,349
0.45276472296051,0.205657012260183,0.295914886660481,0.99412289395977,-0.108257432562624,0.0058455230075346,357
0.458575891209468,0.205024190947402,0.292393429635324,0.110003727135917,0.993931174687768,0.00664520369947923,365
0.459306888383988,0.211629066066465,0.288955519703238,0.993929405116803,-0.110019714797661,0.00563879666238758,373
0.46491145419621,0.211008687265867,0.285585260096515,0.111723632110447,0.993739316937822,0.00652425113825346,381
0.465640367230176,0.217492092135526,0.282292393125061,0.99373739677318,-0.111740709924645,0.00544728207482451,389
0.471053535138702,0.216883408969325,0.279061858443537,0.113355500025258,0.993554493026942,0.00640987170598668,397
0.471780129351031,0.223251965802534,0.275903239814702,0.993552438545776,-0.113373505986815,0.00526940348861783,405
0.477015558036829,0.222654555054571,0.272802375202053,0.114857371829166,0.993381993060321,0.00630092347798372,413
0.477739265547607,0.228913778977251,0.269768526233701,0.993379822835225,-0.114876140185228,0.00510376953635077,421
0.482809247225419,0.22832747763252,0.266788501120331,0.116191594835838,0.993226818651966,0.00619638175128006,429
0.483529214703312,0.234481890166497,0.263871083142263,0.993224553787103,-0.116210953676535,0.00494915013847293,437
0.488444832141222,0.233906744709017,0.261004126059856,0.117324270926858,0.993093658952408,0.00609532755566099,445
0.489159962002751,0.239959975853781,0.258195789370632,0.993091323140539,-0.117344040764639,0.00480445675823667,453
0.493931226321759,0.239396201484091,0.255435046009909,0.118224787505858,0.992986857727329,0.00599693861251463,461
0.49464021311491,0.245351082712915,0.252729299481774,0.992984477143909,-0.118244780651145,0.00466872549275569,469
0.499276185057262,0.244799030291104,0.250068710017122,0.118865421541422,0.992910374385211,0.00590048231428384,477
0.499977548374847,0.250657680394833,0.247459808266397,0.992907977426771,-0.118885442179767,0.00454022314164979,484
0.504485572151489,0.250117913959043,0.24489332696244,0.119472870643552,0.992837465640872,0.00580796546980195,492
0.505179466458765,0.255884279676611,0.242375514839196,0.992835067293744,-0.119492799581507,0.00441871935312449,499
0.509566525985076,0.255356274530541,0.239897588245333,0.120065766151496,0.992765940087821,0.00571926840772459,507
0.510253214328276,0.26103416940795,0.237465570426384,0.992763553447637,-0.120085498483462,0.00430373828573992,514
0.514525808841935,0.260517352850565,0.235071183833112,0.120622508558641,0.992698448890206,0.00563387741697761,522
0.515205381268883,0.266110094223636,0.232720173211904,0.992696087672555,-0.120641939306379,0.00419476106332478,529
0.519369504165167,0.26560403011403,0.230404791550683,0.121123100779008,0.992637493981402,0.00555132190117164,537
0.520041897487259,0.271114480374293,0.228130454300395,0.992635172542952,-0.121142124096553,0.00409131642767009,544
0.524103082075367,0.270618849611894,0.225889970112639,0.121548982393287,0.992585434549166,0.00547117062177762,552
0.524768097296944,0.276049453881004,0.223688377187404,0.992583167850376,-0.121567491131931,0.00399297598565246,559
0.528731458049934,0.275564037808278,0.221519064636498,0.121882884242077,0.992544488941847,0.00539302859524331,567
0.529388775929922,0.280916858619192,0.219386648792312,0.992542292457906,-0.121900769818754,0.0038993500381997,574
0.533259045755933,0.280441524847743,0.217285122857626,0.122108701259459,0.992516732895082,0.00531653454994651,582
0.533908240885028,0.28571827434958,0.215218640526693,0.992514622479279,-0.122125853793595,0.00380942175351245,589
0.537689147678579,0.285253045465472,0.213181158249454,0.122453625289108,0.992474236266894,0.00524397944002467,597
0.538331291971952,0.29045755995521,0.211177009663506,0.992472212929364,-0.122470023120318,0.00372328553498703,604
0.542026549406228,0.290001569089657,0.209199881276291,0.122993118266733,0.992407523580422,0.00517602151013236,612
0.542663164431975,0.295138291778526,0.207254511665727,0.992405583357891,-0.123008772533033,0.003640925724079,619
0.546276439449143,0.294690425974323,0.205334322723378,0.123714962341369,0.992317795916648,0.00511238232801193,627
0.546908917636327,0.299763533937939,0.203444439682292,0.992315935491226,-0.12372988390107,0.00356212092641845,634
0.550443666995759,0.299322793129272,0.201578025385688,0.124607759551312,0.992206080539523,0.00505280816460999,642
0.551073286100594,0.304336220113998,0.199740574679041,0.992204297226678,-0.124621958598448,0.0034866665874619,649
0.55453277167167,0.303901704894888,0.197924997074087,0.125660862970584,0.9920732571325,0.00499706741848867,657
0.555160707475799,0.308859161844859,0.196137141124952,0.992071548847212,-0.125674348885892,0.00341437336710508,664
0.558548010150446,0.308430062695095,0.194369668802322,0.126864315026027,0.991920080234782,0.00494494836052797,672
0.559175347637044,0.313335056269627,0.192628767513632,0.991918445442139,-0.126877096402973,0.00334506570499131,679
0.56249338001104,0.3129106440457,0.190906857490072,0.128208792122292,0.991747198444514,0.00489625715403838,687
0.56312112322668,0.317766493361082,0.189210451105835,0.991745636098972,-0.128220876921995,0.00327858055046481,694
0.566372641180202,0.317346110887842,0.187531732614056,0.129685554826618,0.991555170865097,0.00485081611239904,702
0.5670017219591,0.322155962687007,0.185877526367342,0.991553680341273,-0.129696950625972,0.00321476623512284,709
0.570189335250973,0.321739017309336,0.184239786320319,0.131286402966481,0.991344481195171,0.00480846216219757,717
0.570820620952049,0.326505859736866,0.182625636650888,0.991343062211963,-0.131297117273028,0.00315348146925514,724
0.573946802928409,0.326091816710579,0.181026806578998,0.133003635076556,0.991115549800538,0.00476904548467339,732
0.574581103313716,0.330818491848145,0.17945070873342,0.99111420233967,-0.133013675690132,0.00309459444623694,739
0.577648199819863,0.330406868466081,0.17788885302045,0.134830011704658,0.990868744054288,0.00473242831230556,747
0.578286273184602,0.335096083764222,0.176348929872957,0.990867468274304,-0.134839387108042,0.00303798204125582,754
0.581296510758484,0.334686444127734,0.174822235140345,0.136758722146036,0.990604387188439,0.00469848386078011,762
0.581939069407308,0.339340782853357,0.173316727094175,0.990603183334456,-0.136767441913792,0.00298352909270931,769
0.584894562824117,0.338932733211471,0.171823492602754,0.138783354231486,0.990322765863866,0.00466709537941403,777
0.58554227797539,0.343554664016163,0.170350748450099,0.990321634173686,-0.138791429445626,0.00293112775624237,784
0.588445037204924,0.343147848604986,0.168889377405545,0.140897866837201,0.990024136635429,0.00463815795853845,791
0.589098543767336,0.347739736933467,0.167447845038703,0.990023026327356,-0.140905668238091,0.00288067727768648,798
0.591950480603664,0.347333833176677,0.166016835695543,0.14309692296151,0.989708679682536,0.00461157772871309,805
0.592610383186641,0.351897951681815,0.16460505423626,0.989707519595959,-0.143104946298913,0.00283208331623276,812
0.595413317340838,0.351492666550931,0.163202992378164,0.145375632097596,0.989376533778836,0.00458726559268758,819
0.596080193975975,0.356031199482547,0.161819586745899,0.98937532273666,-0.145383873795309,0.0027852567869897,826
0.598835858308507,0.35562626806134,0.160445140576985,0.147728904171198,0.989027891857645,0.00456513739673239,833
0.599510261053517,0.360141316276871,0.159088815241322,0.989026628421006,-0.147737362485518,0.00274011390082583,840
0.602220306666341,0.359736499076253,0.15774072942488,0.150151931144596,0.988662934256943,0.00454511561689351,847
0.602902764553493,0.364230086418588,0.15641026270425,0.988661616730457,-0.150160606032074,0.0026965757722285,854
0.6055687655161,0.363825166966418,0.155087352918989,0.152640168920403,0.988281831681606,0.00452712886824859,861
0.606259787231274,0.36829924617659,0.153781591770117,0.988280458115859,-0.152649061924101,0.00265456806230259,868
0.608883244971986,0.367894028852066,0.152482739731698,0.155189320699315,0.987884747701312,0.00451111146433885,875
0.609583321295736,0.372350487062867,0.151200594980663,0.987883315894075,-0.155198434844323,0.00261402065316297,882
0.612165668686398,0.371944795148845,0.149924743882274,0.157795321642949,0.987471840847929,0.00449700302133142,889
0.612875274724579,0.376385459000618,0.148665185853718,0.987470348344638,-0.157804661338373,0.0025748673504259,896
0.615417879884045,0.375979132930393,0.147411336184765,0.160454324716187,0.987043266366714,0.00448474810216494,903
0.6161374771123,0.380405773345985,0.146173390690685,0.98704171046153,-0.16046389565624,0.00253704561090076,910
0.618641646951602,0.379998669123803,0.14494059639723,0.163162687590663,0.986599177669529,0.00447429589650853,917
0.619371685095153,0.384413005775948,0.14372334105109,0.986597555407362,-0.16317249665375,0.00250049629292695,924
0.621838668625059,0.384004993552958,0.142510706005702,0.165916960509259,0.98613972753123,0.00446559993288788,931
0.622579587392775,0.388408699054039,0.14131326683136,0.986138035711756,-0.165927015650134,0.00246516342708974,938
0.625010578812473,0.387999661843493,0.140119941583575,0.168713875018383,0.985665069065695,0.00445861781975712,945
0.625762809502071,0.392394365684741,0.138941489891832,0.985663304250071,-0.16872418515089,0.00243099400531118,952
0.628158951085958,0.391984198202088,0.137766668673505,0.171550333485213,0.985175356513302,0.00445331101268778,959
0.628922918075298,0.396371490466677,0.136606418181969,0.985173515034115,-0.171560908354225,0.00239793778653349,966
0.63128530287329,0.395960098081843,0.135449336144551,0.174423399327541,0.984670745867381,0.00444964460517151,973
0.632061425011124,0.400341532954062,0.134306540319096,0.984668823842905,-0.174434249365855,0.00236594711740399,980
0.634391099376492,0.399928830744598,0.133166470982263,0.177330287887007,0.98415139536451,0.00444758714083029,987
0.635179791284578,0.404305929835252,0.132040420580615,0.984149388717464,-0.177341424058347,0.00233497676654896,994
0.637477757242047,0.403891841730329,0.130916673473817,0.180268357888341,0.983617465859691,0.00444711044506572,1001
0.638279430539327,0.408266097236702,0.129806694273804,0.983615370341608,-0.180279791512362,0.00230498377116215,1008
0.64054664800503,0.407850555242998,0.12869861275419,0.183235103429095,0.983069121105596,0.00444818947442308,1015
0.641361712463448,0.41222343296013,0.127604063450985,0.98306693232716,-0.183246845988867,0.00227592729477778,1022
0.643599101327325,0.411806376461662,0.126511022682849,0.186228146450005,0.982506527952764,0.00445080218208703,1029
0.644427965967911,0.416179318660189,0.125431292941108,0.982504241420892,-0.186240209380137,0.00224776849519615,1036
0.646636408048173,0.415760693785006,0.124352698023486,0.189245229643406,0.981929856485286,0.00445492939816013,1043
0.647479482185173,0.420135121969593,0.1232872066717,0.981927467647568,-0.189257624098036,0.00222047040164832,1050
0.64965982306365,0.419714881016997,0.12222249090209,0.192284209757408,0.981339280105494,0.00446055472344872,1057
0.650517517303728,0.424092198578177,0.121170684257741,0.981336784402662,-0.192296946357043,0.0021939978003621,1064
0.652670568050122,0.423670299500854,0.120119307521127,0.195343051259149,0.98073497557942,0.00446766443565225,1071
0.653543295252984,0.42805189427205,0.119080657836354,0.980732368506377,-0.195356139816164,0.00216831712777538,1078
0.65566983404538,0.427628300208071,0.118042105109762,0.198419820323432,0.980117123053575,0.00447624740692833,1085
0.656558010251586,0.432015546938625,0.117016109128273,0.980114400229713,-0.19843326954508,0.00214339637071166,1092
0.658658783899921,0.431590225788854,0.115989889092084,0.201512679114625,0.979485906052786,0.00448629503190571,1099
0.659562829231099,0.435984488543,0.114976066708969,0.979483063302166,-0.201526496283258,0.00211920497288917,1106
0.661638554609709,0.435557412589908,0.113961710457062,0.20461988033402,0.978841511467557,0.0044978011653046,1113
0.66255889414592,0.439960047080835,0.112959603473975,0.978838544909572,-0.204634070964031,0.00209571374719653,1120
0.664610259540773,0.439531192645171,0.11195666331558,0.207739762003296,0.978184129539431,0.00451076206832368,1127
0.6655473241793,0.443943548512534,0.110965834284522,0.978181035690571,-0.207754329474315,0.00207289479320076,1134
0.667574990554991,0.443512895644701,0.109973882631386,0.210870742460735,0.977513953851329,0.00452517636307625,1141
0.668529217854439,0.447936318683247,0.108993913781011,0.977510729738681,-0.210885687626619,0.00205072141940839,1148
0.670533820045615,0.447503850886584,0.108012542114104,0.214011315545016,0.976831181330066,0.00454104499432358,1155
0.671505655058799,0.451939685232862,0.107043034353094,0.976827824617164,-0.214026636318238,0.00202916806982621,1162
0.67348780289023,0.451505389216353,0.106071852263746,0.217160045942825,0.976136012267814,0.00455837119777507,1169
0.674477698988964,0.455954979499785,0.105112424256354,0.976132521393436,-0.217175736854036,0.00200821025440007,1176
0.676437978328079,0.455518844958028,0.104151058557215,0.220315564679652,0.975428650368589,0.00457716047425815,1183
0.677446398022595,0.459983538421954,0.103201345866666,0.975425024699226,-0.220331616411525,0.00198782448293891,1190
0.679385371767963,0.459545557840486,0.102249439768435,0.223476564729357,0.974709302826625,0.00459742056897203,1197
0.680412787523333,0.46402670643807,0.101309094064312,0.974705542823012,-0.223492963625475,0.00196798820214756,1204
0.682330996532177,0.463586874922392,0.10036630641466,0.226641796723932,0.973978180442328,0.00461916145507573,1211
0.683377891583713,0.468085837391576,0.099434994740915,0.973974287840964,-0.226658524270954,0.00194867973541312,1218
0.685275855541242,0.46764415251847,0.0985009993224859,0.229810064739512,0.973235497782742,0.00464239532072517,1225
0.686342724710444,0.47216229643934,0.097578403423135,0.973231475792869,-0.229827097023032,0.00192987822500135,1232
0.688220942943463,0.47171875812928,0.0966528883081917,0.232980222136289,0.972481473393363,0.00466714983522573,1240
0.689308296548817,0.476257474877588,0.0957386996945961,0.972477051595503,-0.232998678365603,0.00191156715002965,1247
0.691167251734805,0.475812082258024,0.0948213622405776,0.236152327702335,0.971716048092635,0.00469346170285645,1255
0.692275623640916,0.480372794315798,0.093915283314777,0.97171106496684,-0.236172831250781,0.00189372935753189,1262
0.694115781411683,0.479925546891807,0.0930058313386712,0.239326000640014,0.970939269685626,0.00472136095820615,1270
0.695245725847388,0.48450970165249,0.0921075766727014,0.970933681368444,-0.239348671156373,0.00187634687497323,1277
0.69706753422623,0.484060600521337,0.0912057297904229,0.242500405433446,0.970151304366806,0.00475087589703357,1285
0.698219623557425,0.488669668969729,0.0903150255916958,0.970145066604516,-0.242525358968748,0.00185940239841612,1292
0.700023513621081,0.488218716735585,0.0894205147035373,0.245674749159157,0.969352318625991,0.00478203787264596,1300
0.701198339575912,0.492854196235192,0.0885370983237486,0.969345387049361,-0.245702097276611,0.0018428792464041,1307
0.702984726072303,0.492401396939323,0.0876496651426365,0.248848277820516,0.968542479515361,0.00481488138488767,1315
0.704182901012843,0.497064814094415,0.0867732846291675,0.968534809944214,-0.248878126653039,0.00182676131470937,1322
0.705952182935598,0.496610173160567,0.0858926812509099,0.25202027264951,0.967721954992066,0.00484944417595344,1330
0.70717434117902,0.501303086759146,0.0850230949400619,0.967713503771701,-0.252052721901387,0.00181103303162881,1337
0.708926902299504,0.500846610954071,0.0841490834551715,0.255190046348515,0.966890914345896,0.00488576733222436,1345
0.710173701491463,0.505570614997206,0.0832860596069554,0.966881638717081,-0.255225188239272,0.00179567931349605,1352
0.711909910848706,0.505112312406402,0.0824184117540394,0.258356939243816,0.966049528722294,0.00492389539105742,1360
0.713182033391096,0.509869039228411,0.081561728228659,0.966039387227293,-0.258394857389842,0.00178068552004882,1367
0.714902245739729,0.509408919247402,0.0807002250898126,0.261520315317952,0.965197971752945,0.00496387645116147,1375
0.716200400274436,0.514200042730095,0.079849669066416,0.96518692467965,-0.261561083549217,0.0017660374092698,1382
0.717904956490358,0.513738116071738,0.0789941008055373,0.2646795580846,0.964336420307841,0.00500576228471162,1390
0.719229879439752,0.518565354954289,0.0781494685442985,0.964324430174575,-0.264723239192335,0.00175172109127123,1397
0.720919106882917,0.518101633672846,0.0772996341897858,0.267834066263232,0.963465055385457,0.00504960844880709,1405
0.722271564046798,0.522966754956651,0.0764607308389127,0.963452087468991,-0.267880710674814,0.00173772298075036,1412
0.723945776880045,0.522501252489611,0.0756164381127999,0.270983249206325,0.962584063159983,0.00509547439318348,1420
0.725326565087357,0.527406074934729,0.0747830775626634,0.962570086069522,-0.271032893583258,0.00172402974748431,1427
0.72698606454978,0.526938806163645,0.0739441427589391,0.274126522022694,0.961693636208404,0.00514342356012516,1435
0.728396013361607,0.531885203869742,0.0731161475462018,0.961678622508337,-0.27417918777775,0.00171062826425588,1442
0.7300410879944,0.531416185201659,0.0722823954618342,0.277263300333562,0.960793974943713,0.00519352347142668,1450
0.731481061452448,0.536406091261734,0.0714595967272267,0.960777901827975,-0.277318992063354,0.00169750555152287,1457
0.733111987274581,0.535935340733164,0.0706308606503241,0.280392994585727,0.959885289285782,0.00524584579571085,1465
0.734582885686375,0.540970750942328,0.0698130981546177,0.95986813930672,-0.280451698414996,0.00168464871802823,1472
0.736199926316734,0.540498288348125,0.0689892199152051,0.283515003834045,0.958967800606976,0.00530046638756105,1480
0.737702688064926,0.545581264941995,0.0681763421189659,0.958949562461581,-0.28357668566852,0.00167204489642392,1487
0.739306094786768,0.545107111991978,0.0673571722091071,0.286628708887193,0.958041743997442,0.00535746528743429,1495
0.740841698145013,0.550239787379358,0.0665490364230385,0.958022413373309,-0.286693312573526,0.0016596811728143,1502
0.742431709907623,0.549763967886108,0.0657344341944605,0.289733464699317,0.957107370901159,0.00541692666851379,1510
0.744001174839314,0.554948548328173,0.064930906808546,0.957086951384644,-0.289800910090443,0.00164754450896385,1517
0.745578018190668,0.554471088430061,0.0641207407576894,0.292828591854006,0.956164952188063,0.00547893871234475,1525
0.747182408098659,0.559709857601992,0.0633216975590587,0.956143456236009,-0.292898772781757,0.00163562165563208,1532
0.748746297041569,0.559230786026322,0.0625158457114995,0.295913366973312,0.955214781735772,0.00554359339059047,1540
0.75038672042691,0.564526108376946,0.0617211723029079,0.955192231711756,-0.295986149131195,0.00162389905527106,1547
0.751937856189589,0.564045456748999,0.0609195227115815,0.298987011837324,0.954257180613585,0.00561098612351435,1555
0.753615468164119,0.569399780547686,0.0601291150447817,0.954233609887889,-0.299062230581408,0.00161236273193703,1562
0.755154038874264,0.568917583752566,0.0593315664193703,0.302048680966766,0.953292501977351,0.00568121527795149,1570
0.756870042455257,0.574333443679157,0.0585453314604699,0.953267956088653,-0.302126139045534,0.00160099816587379,1577
0.758396222704542,0.573849740284682,0.0577517939488865,0.305097447360977,0.952321136809331,0.00575438145692878,1585
0.760151869798192,0.579329759375379,0.0569696504961796,0.952295674682904,-0.305176912593716,0.00158979014969892,1592
0.761665820081404,0.578844592125822,0.0561800466433457,0.308132286025104,0.951343520663773,0.0058305865199552,1600
0.763462412034665,0.584391482833251,0.0554019263221527,0.951317215878321,-0.308213488954523,0.00157872262251273,1607
0.764964278044557,0.583904899225675,0.0546161922364687,0.311152054834033,0.950360141616092,0.00590993225572059,1615
0.766803165609855,0.589521463281163,0.0538420407003996,0.950333083706164,-0.311234686392009,0.00156777847746883,1622
0.768293077364916,0.589033516238396,0.0530601274645802,0.314155472183242,0.949371549656574,0.00599251860704224,1630
0.770175659877478,0.594722642914709,0.0522899058385027,0.949343845431824,-0.314239181421919,0.00155693933741407,1637
0.771653730655163,0.594233391571797,0.0515117812090866,0.31714109074797,0.94837836782541,0.00607844131948925,1645
0.773581454165273,0.599998053829297,0.0507454673608515,0.948350142679406,-0.317225482708989,0.00154732749259479,1655
0.775048862413647,0.599507202118549,0.049987488456198,0.317347867739458,0.948309195801253,0.00603252141652691,1663
0.776963270222275,0.60522789765171,0.0492410131597738,0.94828092237258,-0.317432342813722,0.00152164291611519,1673
0.77840621517029,0.604744878975921,0.0485023486236962,0.317613635798355,0.948220216170774,0.00598958184503718,1681
0.780308588037004,0.610424321567795,0.0477748994189438,0.948191916972498,-0.317698109198056,0.00149674780799447,1691
0.781727792210291,0.609948807619249,0.0470547801301971,0.31793431539214,0.948112741764465,0.00594941309913371,1699
0.783619314790949,0.615589521984558,0.0463456051658446,0.948084434252613,-0.318018718832559,0.00147259030384295,1709
0.785015454736054,0.615121210702765,0.0456433190108926,0.318306035395565,0.947988010383442,0.00591181908477373,1717
0.786897222430904,0.620725544314686,0.0449517219783505,0.947959707785538,-0.318390314574984,0.00144912216628835,1727
0.788270931856204,0.620264157852304,0.0442666092221602,0.318725107428004,0.947847195435534,0.00587661504507506,1735
0.790143956617759,0.625834290941433,0.0435919448658392,0.947818907465844,-0.318809219832574,0.00142629838758082,1745
0.791495829197196,0.62537957386524,0.0429233940441297,0.319188002233652,0.947691415614856,0.00584362567691421,1753
0.793361044402812,0.630917527755318,0.0422650641747279,0.947663149097121,-0.319271915212297,0.0014040768374983,1763
0.794691636280209,0.630469245454304,0.0416125084425998,0.319691327745313,0.947521743795064,0.00581268340191712,1771
0.796549900754731,0.635976889367417,0.0409699583907991,0.947493503209716,-0.319775016809287,0.00138241794996611,1781
0.797859732781045,0.63553482664423,0.0403328722722218,0.320231808513214,0.947339215284766,0.00578362676017302,1789
0.79971183403822,0.641013883080712,0.0397055877293636,0.947311003254949,-0.320315255821669,0.00136128444283764,1799
0.80100139376948,0.640577842906158,0.0390834842199724,0.320806266211594,0.947144835576574,0.00575629889916257,1807
0.802848050526519,0.646029891680535,0.0384709884199061,0.947116653305001,-0.320889459210387,0.00134064106613269,1817
0.804117794006357,0.645599694093829,0.0378634164022424,0.321411600957982,0.946939587708544,0.00573054613362693,1825
0.80595965801353,0.65102617508695,0.0372652676049363,0.946911435375548,-0.321494531143251,0.00132045437472285,1835
0.807210011360847,0.650601656226853,0.0366718095407893,0.322044773214766,0.946724439340746,0.00570621655566831,1843
0.809047668577431,0.656003870896275,0.0360875987835819,0.946696316472563,-0.322127434996277,0.00130069252212689,1853
0.810279029396992,0.655584882150403,0.0355078686528344,0.322702786033867,0.946500349649159,0.00568315867554679,1861
0.812113000535064,0.66096399382392,0.0349372177397483,0.946472255464526,-0.322785175675545,0.00128132507245983,1871
0.813325739166378,0.660550401085308,0.034370859199011,0.323382667434283,0.946268276126325,0.00566122007655422,1879
0.815156479615667,0.665907434047921,0.0338134189022783,0.946240209868909,-0.323464782050911,0.0012623228280987,1889
0.816350940233449,0.665499117069452,0.0332601036399057,0.324081452695075,0.94602918137817,0.00564024606846918,1897
0.818178839372876,0.670834954440377,0.0327155520910173,0.946001142641825,-0.324163289285449,0.00124365767093987,1907
0.819355340950641,0.67043180627902,0.0321749783578198,0.324796166353118,0.945784040001901,0.00562007832591868,1915
0.821180720845503,0.675747186663235,0.031643019608035,0.945756029056017,-0.324877720849236,0.00122530241545412,1925
0.822339557992336,0.675349113207151,0.031114910905268,0.325523803688758,0.945533845630077,0.00560055349937636,1933
0.824162671470215,0.680644626095073,0.0305952736376848,0.945505863752051,-0.325605070001203,0.00120723067202522,1943
0.825304115149516,0.680251545667601,0.0300793775457365,0.326261311474515,0.94527961822676,0.00558150178802121,1951
0.827125143242874,0.685527625546914,0.029571813922806,0.945251668049624,-0.326342280511433,0.00118941671928721,1961
0.828249441380786,0.685139468582263,0.0290679010554506,0.327005567756215,0.945022411721773,0.0055627454657619,1969
0.830068490120101,0.690396387718112,0.0285721856872033,0.944994497605569,-0.327086226391754,0.00117183538445005,1979
0.831175868110506,0.69001309650426,0.0280800487573809,0.327753360419703,0.944763322072566,0.00554409735376839,1987
0.832992964648697,0.6952509563381,0.0275959777767008,0.944735450509397,-0.327833690384022,0.00115446193080839,1997
0.834083625760995,0.694872484822915,0.0271154307605892,0.328501364272219,0.944503495849163,0.00552535923518836,2005
0.835898713807849,0.700091205936373,0.0266428209926524,0.944475675913566,-0.328581340930389,0.00113727195182566,2015
0.836972839503247,0.699717519593439,0.0261736983791993,0.329246116360173,0.94424413943733,0.00550632021187603,2023
0.838785774048443,0.704916830183369,0.0257123865926088,0.944216383295778,-0.329325707341289,0.00112024127148738,2033
0.839843524210225,0.704547905934243,0.0252545427058428,0.329983989208628,0.943986528964244,0.00548675500673639,2041
